Target Scanner Beacons:
(678, 374, 977)
(-800, 655, 772)
(-864, 780, 691)
(-750, 559, -655)
(773, -689, 808)
(722, 370, 925)
(-744, 569, -639)
(-515, -648, 653)
(739, -791, 917)
(342, 442, -350)
(-871, 571, 676)
(358, -841, -297)
(378, 582, -297)
(-470, -571, -517)
(-638, 661, -688)

Scanner Beacons posZ, 3:
(311, 532, 8)
(-371, -560, -422)
(19, -81, 248)
(-578, -504, -401)
(-632, -686, 874)
(-671, -648, 772)
(504, -924, -121)
(-27, 9, 439)
(451, -799, -113)
(-815, 648, 981)
(-879, 773, 900)
(-765, 552, -446)
(-759, 562, -430)
(-530, -655, 862)
(327, 435, -141)
(-886, 564, 885)
(343, -848, -88)
(363, 575, -88)
(-485, -578, -308)
(-653, 654, -479)

Scanner Beacons posZ, 3:
(614, 816, 302)
(-68, -276, -128)
(322, 203, 542)
(-275, -220, -107)
(807, -640, 173)
(276, 293, 733)
(754, -515, 181)
(-462, 836, -152)
(-456, 846, -136)
(630, 719, 153)
(646, -564, 206)
(666, 859, 206)
(-182, -294, -14)
(-350, 938, -185)

Scanner Beacons posZ, 3:
(570, 848, 166)
(-112, -244, -264)
(278, 235, 406)
(-319, -188, -243)
(-412, -332, 930)
(763, -608, 37)
(232, 325, 597)
(710, -483, 45)
(-506, 868, -288)
(-500, 878, -272)
(586, 751, 17)
(602, -532, 70)
(622, 891, 70)
(-226, -262, -150)
(-394, 970, -321)

Scanner Beacons posZ, 3:
(679, 814, 268)
(-3, -278, -162)
(387, 201, 508)
(-210, -222, -141)
(872, -642, 139)
(341, 291, 699)
(819, -517, 147)
(-397, 834, -186)
(-391, 844, -170)
(695, 717, 119)
(711, -566, 172)
(731, 857, 172)
(-117, -296, -48)
(-285, 936, -219)

Scanner Beacons posZ, 3:
(-267, -36, -864)
(123, 443, -194)
(-474, 20, -843)
(830, -308, 619)
(944, 948, 710)
(-528, -162, 432)
(-567, -124, 330)
(608, -400, -563)
(77, 533, -3)
(555, -275, -555)
(767, 891, 744)
(862, -172, 575)
(811, 887, 692)
(-426, -131, 420)
(828, -274, 684)
(431, 959, -583)
(447, -324, -530)
(-381, -54, -750)

Scanner Beacons posZ, 3:
(436, 849, -490)
(-246, -243, -920)
(144, 236, -250)
(-453, -187, -899)
(851, -515, 563)
(965, 741, 654)
(-507, -369, 376)
(-546, -331, 274)
(629, -607, -619)
(98, 326, -59)
(576, -482, -611)
(788, 684, 688)
(-690, 965, 483)
(-640, 869, -944)
(883, -379, 519)
(832, 680, 636)
(-634, 879, -928)
(-405, -338, 364)
(849, -481, 628)
(452, 752, -639)
(-761, 881, 387)
(468, -531, -586)
(488, 892, -586)
(-360, -261, -806)
(-528, 971, -977)

Scanner Beacons posZ, 3:
(927, -336, -776)
(720, -280, -755)
(666, -462, 520)
(627, -424, 418)
(483, 872, 627)
(419, 997, 546)
(533, 776, -800)
(539, 786, -784)
(768, -431, 508)
(412, 788, 531)
(813, -354, -662)
(645, 878, -833)

Scanner Beacons posZ, 3:
(806, -702, -493)
(920, 554, -402)
(-552, -556, -680)
(-591, -518, -782)
(743, 497, -368)
(-735, 778, -573)
(-799, 903, -654)
(838, -566, -537)
(787, 493, -420)
(-450, -525, -692)
(804, -668, -428)
(-806, 694, -669)

Scanner Beacons posZ, 3:
(822, -696, -503)
(936, 560, -412)
(-536, -550, -690)
(-575, -512, -792)
(759, 503, -378)
(-719, 784, -583)
(-783, 909, -664)
(854, -560, -547)
(803, 499, -430)
(-434, -519, -702)
(820, -662, -438)
(-790, 700, -679)

Scanner Beacons posZ, 3:
(529, 942, -416)
(-153, -150, -846)
(237, 329, -176)
(-360, -94, -825)
(944, -422, 637)
(-414, -276, 450)
(-453, -238, 348)
(722, -514, -545)
(191, 419, 15)
(669, -389, -537)
(881, 777, 762)
(-547, 962, -870)
(976, -286, 593)
(925, 773, 710)
(-541, 972, -854)
(-312, -245, 438)
(942, -388, 702)
(545, 845, -565)
(-668, 974, 461)
(561, -438, -512)
(581, 985, -512)
(-267, -168, -732)

Scanner Beacons posZ, 3:
(452, 867, 155)
(-230, -225, -275)
(160, 254, 395)
(-437, -169, -254)
(-530, -313, 919)
(645, -589, 26)
(114, 344, 586)
(592, -464, 34)
(-624, 887, -299)
(-618, 897, -283)
(468, 770, 6)
(484, -513, 59)
(504, 910, 59)
(-344, -243, -161)
(-512, 989, -332)

Scanner Beacons posZ, 3:
(486, 690, 212)
(-196, -402, -218)
(194, 77, 452)
(-403, -346, -197)
(-496, -490, 976)
(679, -766, 83)
(148, 167, 643)
(626, -641, 91)
(-590, 710, -242)
(-584, 720, -226)
(502, 593, 63)
(518, -690, 116)
(538, 733, 116)
(-310, -420, -104)
(-478, 812, -275)

Scanner Beacons posZ, 3:
(434, 734, 216)
(-248, -358, -214)
(142, 121, 456)
(-455, -302, -193)
(-548, -446, 980)
(627, -722, 87)
(96, 211, 647)
(574, -597, 95)
(-642, 754, -238)
(-636, 764, -222)
(450, 637, 67)
(466, -646, 120)
(486, 777, 120)
(-362, -376, -100)
(-530, 856, -271)

Scanner Beacons posZ, 3:
(66, 831, -759)
(-226, 218, -519)
(481, -533, 294)
(595, 723, 385)
(-877, -387, 107)
(-916, -349, 5)
(259, -625, -888)
(-272, 308, -328)
(206, -500, -880)
(418, 666, 419)
(513, -397, 250)
(462, 662, 367)
(-775, -356, 95)
(479, -499, 359)
(82, 734, -908)
(98, -549, -855)
(118, 874, -855)

Scanner Beacons posZ, 3:
(306, 539, -146)
(-376, -553, -576)
(14, -74, 94)
(-583, -497, -555)
(721, -825, 907)
(835, 431, 998)
(-637, -679, 720)
(-676, -641, 618)
(499, -917, -275)
(-32, 16, 285)
(446, -792, -267)
(-820, 655, 827)
(-884, 780, 746)
(-770, 559, -600)
(753, -689, 863)
(702, 370, 980)
(-764, 569, -584)
(-535, -648, 708)
(719, -791, 972)
(322, 442, -295)
(-891, 571, 731)
(338, -841, -242)
(358, 582, -242)
(-490, -571, -462)
(-658, 661, -633)

Scanner Beacons posZ, 3:
(497, 493, -236)
(-185, -599, -666)
(205, -120, 4)
(-392, -543, -645)
(912, -871, 817)
(-446, -725, 630)
(-485, -687, 528)
(690, -963, -365)
(159, -30, 195)
(637, -838, -357)
(849, 328, 942)
(-629, 609, 737)
(-693, 734, 656)
(-579, 513, -690)
(944, -735, 773)
(893, 324, 890)
(-573, 523, -674)
(-344, -694, 618)
(910, -837, 882)
(513, 396, -385)
(-700, 525, 641)
(529, -887, -332)
(549, 536, -332)
(-299, -617, -552)
(-467, 615, -723)

Scanner Beacons posZ, 3:
(-83, 847, -662)
(-375, 234, -422)
(332, -517, 391)
(446, 739, 482)
(110, -609, -791)
(-421, 324, -231)
(57, -484, -783)
(269, 682, 516)
(364, -381, 347)
(313, 678, 464)
(-924, -340, 192)
(330, -483, 456)
(-67, 750, -811)
(-51, -533, -758)
(-31, 890, -758)
(-879, -263, -978)

Scanner Beacons posZ, 3:
(-30, 883, -802)
(-322, 270, -562)
(385, -481, 251)
(499, 775, 342)
(-973, -335, 64)
(163, -573, -931)
(-368, 360, -371)
(110, -448, -923)
(322, 718, 376)
(417, -345, 207)
(366, 714, 324)
(-871, -304, 52)
(383, -447, 316)
(-14, 786, -951)
(2, -497, -898)
(22, 926, -898)

Scanner Beacons posZ, 3:
(81, 730, -44)
(-601, -362, -474)
(-211, 117, 196)
(-808, -306, -453)
(-862, -488, 822)
(-901, -450, 720)
(274, -726, -173)
(-257, 207, 387)
(221, -601, -165)
(-995, 750, -498)
(528, -498, 965)
(-989, 760, -482)
(-760, -457, 810)
(97, 633, -193)
(113, -650, -140)
(133, 773, -140)
(-715, -380, -360)
(-883, 852, -531)

Scanner Beacons posZ, 3:
(-21, 691, -82)
(-703, -401, -512)
(-313, 78, 158)
(-910, -345, -491)
(394, -673, 971)
(-964, -527, 784)
(172, -765, -211)
(-359, 168, 349)
(119, -640, -203)
(426, -537, 927)
(-862, -496, 772)
(-5, 594, -231)
(11, -689, -178)
(31, 734, -178)
(-817, -419, -398)
(-985, 813, -569)

Scanner Beacons posZ, 3:
(69, 832, -75)
(-613, -260, -505)
(-223, 219, 165)
(-820, -204, -484)
(484, -532, 978)
(-874, -386, 791)
(-913, -348, 689)
(262, -624, -204)
(-269, 309, 356)
(209, -499, -196)
(516, -396, 934)
(-772, -355, 779)
(85, 735, -224)
(101, -548, -171)
(121, 875, -171)
(-727, -278, -391)
(-895, 954, -562)

Scanner Beacons posZ, 3:
(717, 140, 79)
(35, -952, -351)
(425, -473, 319)
(-172, -896, -330)
(379, -383, 510)
(-473, 381, 971)
(-359, 160, -375)
(-353, 170, -359)
(733, 43, -70)
(-480, 172, 956)
(769, 183, -17)
(-79, -970, -237)
(-247, 262, -408)

Scanner Beacons posZ, 3:
(621, 192, 36)
(-61, -900, -394)
(329, -421, 276)
(-268, -844, -373)
(-361, -988, 800)
(283, -331, 467)
(-569, 433, 928)
(-455, 212, -418)
(-449, 222, -402)
(-220, -995, 890)
(637, 95, -113)
(-576, 224, 913)
(673, 235, -60)
(-175, -918, -280)
(-343, 314, -451)

Scanner Beacons posZ, 3:
(-210, -2, -687)
(180, 477, -17)
(-417, 54, -666)
(887, -274, 796)
(-471, -128, 609)
(-510, -90, 507)
(665, -366, -386)
(134, 567, 174)
(612, -241, -378)
(824, 925, 921)
(919, -138, 752)
(868, 921, 869)
(-369, -97, 597)
(885, -240, 861)
(488, 993, -406)
(504, -290, -353)
(-324, -20, -573)

Scanner Beacons posZ, 3:
(493, 883, -313)
(-189, -209, -743)
(201, 270, -73)
(-396, -153, -722)
(908, -481, 740)
(-450, -335, 553)
(-489, -297, 451)
(686, -573, -442)
(155, 360, 118)
(633, -448, -434)
(845, 718, 865)
(-633, 999, 660)
(-583, 903, -767)
(940, -345, 696)
(889, 714, 813)
(-577, 913, -751)
(-348, -304, 541)
(906, -447, 805)
(509, 786, -462)
(-704, 915, 564)
(525, -497, -409)
(545, 926, -409)
(-303, -227, -629)

Scanner Beacons posZ, 3:
(863, -668, -316)
(977, 588, -225)
(-495, -522, -503)
(-534, -484, -605)
(110, 173, -938)
(800, 531, -191)
(-678, 812, -396)
(-742, 937, -477)
(895, -532, -360)
(844, 527, -243)
(-393, -491, -515)
(861, -634, -251)
(-749, 728, -492)

Scanner Beacons posZ, 3:
(879, -662, -326)
(993, 594, -235)
(-479, -516, -513)
(-518, -478, -615)
(126, 179, -948)
(816, 537, -201)
(-662, 818, -406)
(-726, 943, -487)
(911, -526, -370)
(860, 533, -253)
(-377, -485, -525)
(877, -628, -261)
(-733, 734, -502)

Scanner Beacons posZ, 3:
(586, 976, -239)
(-96, -116, -669)
(294, 363, 1)
(-303, -60, -648)
(-357, -242, 627)
(-396, -204, 525)
(779, -480, -368)
(248, 453, 192)
(726, -355, -360)
(938, 811, 939)
(-490, 996, -693)
(982, 807, 887)
(-255, -211, 615)
(999, -354, 879)
(602, 879, -388)
(618, -404, -335)
(-210, -134, -555)

Scanner Beacons posZ, 3:
(385, 863, 118)
(-297, -229, -312)
(93, 250, 358)
(-504, -173, -291)
(-558, -355, 984)
(-597, -317, 882)
(578, -593, -11)
(47, 340, 549)
(525, -468, -3)
(-691, 883, -336)
(-685, 893, -320)
(-456, -324, 972)
(401, 766, -31)
(-812, 895, 995)
(417, -517, 22)
(437, 906, 22)
(-411, -247, -198)
(-579, 985, -369)

Scanner Beacons posZ, 3:
(419, 686, 175)
(-263, -406, -255)
(127, 73, 415)
(-470, -350, -234)
(-563, -494, 939)
(612, -770, 46)
(81, 163, 606)
(559, -645, 54)
(-657, 706, -279)
(-651, 716, -263)
(435, 589, 26)
(451, -694, 79)
(471, 729, 79)
(-377, -424, -141)
(-545, 808, -312)

Scanner Beacons posZ, 3:
(367, 730, 179)
(-315, -362, -251)
(75, 117, 419)
(-522, -306, -230)
(-615, -450, 943)
(560, -726, 50)
(29, 207, 610)
(507, -601, 58)
(-709, 750, -275)
(-703, 760, -259)
(383, 633, 30)
(399, -650, 83)
(419, 773, 83)
(-429, -380, -137)
(-597, 852, -308)

Scanner Beacons posZ, 3:
(915, -811, -471)
(708, -755, -450)
(654, -937, 825)
(615, -899, 723)
(471, 397, 932)
(407, 522, 851)
(521, 301, -495)
(527, 311, -479)
(756, -906, 813)
(400, 313, 836)
(801, -829, -357)
(633, 403, -528)

Scanner Beacons posZ, 3:
(251, 395, 180)
(-431, -697, -250)
(-41, -218, 420)
(-638, -641, -229)
(-731, -785, 944)
(-87, -128, 611)
(391, -936, 59)
(-825, 415, -274)
(-819, 425, -258)
(267, 298, 31)
(283, -985, 84)
(303, 438, 84)
(-545, -715, -136)
(-713, 517, -307)

Scanner Beacons posZ, 3:
(267, 401, 170)
(-415, -691, -260)
(-25, -212, 410)
(-622, -635, -239)
(-715, -779, 934)
(-71, -122, 601)
(407, -930, 49)
(-809, 421, -284)
(-803, 431, -268)
(283, 304, 21)
(299, -979, 74)
(319, 444, 74)
(-529, -709, -146)
(-697, 523, -317)

Scanner Beacons posZ, 3:
(218, 507, 78)
(-464, -585, -352)
(-74, -106, 318)
(-671, -529, -331)
(-725, -711, 944)
(-764, -673, 842)
(411, -949, -51)
(-120, -16, 509)
(358, -824, -43)
(-972, 748, 970)
(-858, 527, -376)
(-852, 537, -360)
(-623, -680, 932)
(234, 410, -71)
(-979, 539, 955)
(250, -873, -18)
(270, 550, -18)
(-578, -603, -238)
(-746, 629, -409)

Scanner Beacons posZ, 3:
(339, 512, 49)
(-343, -580, -381)
(47, -101, 289)
(-550, -524, -360)
(-604, -706, 915)
(-643, -668, 813)
(532, -944, -80)
(1, -11, 480)
(479, -819, -72)
(-851, 753, 941)
(-737, 532, -405)
(-731, 542, -389)
(-502, -675, 903)
(355, 415, -100)
(-858, 544, 926)
(371, -868, -47)
(391, 555, -47)
(-457, -598, -267)
(-625, 634, -438)

Scanner Beacons posZ, 3:
(258, 448, -76)
(-424, -644, -506)
(-34, -165, 164)
(-631, -588, -485)
(673, -916, 977)
(-685, -770, 790)
(-724, -732, 688)
(-80, -75, 355)
(398, -883, -197)
(-868, 564, 897)
(-932, 689, 816)
(-818, 468, -530)
(705, -780, 933)
(-812, 478, -514)
(-583, -739, 778)
(274, 351, -225)
(-939, 480, 801)
(290, -932, -172)
(310, 491, -172)
(-538, -662, -392)
(-706, 570, -563)

Scanner Beacons posZ, 3:
(243, 441, 133)
(-439, -651, -297)
(-49, -172, 373)
(-646, -595, -276)
(-700, -777, 999)
(-739, -739, 897)
(-95, -82, 564)
(383, -890, 12)
(-833, 461, -321)
(-827, 471, -305)
(-598, -746, 987)
(259, 344, -16)
(275, -939, 37)
(295, 484, 37)
(-553, -669, -183)
(-721, 563, -354)

Scanner Beacons posZ, 3:
(608, 772, 101)
(-74, -320, -329)
(316, 159, 341)
(-281, -264, -308)
(-335, -446, 967)
(-374, -408, 865)
(801, -684, -28)
(270, 249, 532)
(748, -559, -20)
(-468, 792, -353)
(-462, 802, -337)
(-233, -415, 955)
(624, 675, -48)
(-589, 804, 978)
(640, -608, 5)
(660, 815, 5)
(-188, -338, -215)
(-356, 894, -386)

Scanner Beacons posZ, 3:
(564, 804, -35)
(-118, -288, -465)
(272, 191, 205)
(-325, -232, -444)
(-379, -414, 831)
(-418, -376, 729)
(757, -652, -164)
(226, 281, 396)
(704, -527, -156)
(-562, 920, 938)
(-512, 824, -489)
(-506, 834, -473)
(-277, -383, 819)
(580, 707, -184)
(-633, 836, 842)
(596, -576, -131)
(616, 847, -131)
(-232, -306, -351)
(-400, 926, -522)

Scanner Beacons posZ, 3:
(673, 770, 67)
(-9, -322, -363)
(381, 157, 307)
(-216, -266, -342)
(-270, -448, 933)
(-309, -410, 831)
(866, -686, -62)
(335, 247, 498)
(813, -561, -54)
(-403, 790, -387)
(-397, 800, -371)
(-168, -417, 921)
(689, 673, -82)
(-524, 802, 944)
(705, -610, -29)
(725, 813, -29)
(-123, -340, -249)
(-291, 892, -420)

Scanner Beacons posZ, 3:
(622, 682, 287)
(-60, -410, -143)
(330, 69, 527)
(-267, -354, -122)
(815, -774, 158)
(284, 159, 718)
(762, -649, 166)
(-454, 702, -167)
(-448, 712, -151)
(638, 585, 138)
(654, -698, 191)
(674, 725, 191)
(-174, -428, -29)
(-342, 804, -200)

Scanner Beacons posZ, 3:
(578, 714, 151)
(-104, -378, -279)
(286, 101, 391)
(-311, -322, -258)
(-404, -466, 915)
(771, -742, 22)
(240, 191, 582)
(718, -617, 30)
(-498, 734, -303)
(-492, 744, -287)
(594, 617, 2)
(610, -666, 55)
(630, 757, 55)
(-218, -396, -165)
(-386, 836, -336)

Scanner Beacons posZ, 3:
(687, 680, 253)
(5, -412, -177)
(395, 67, 493)
(-202, -356, -156)
(880, -776, 124)
(349, 157, 684)
(827, -651, 132)
(-389, 700, -201)
(-383, 710, -185)
(703, 583, 104)
(719, -700, 157)
(739, 723, 157)
(-109, -430, -63)
(-277, 802, -234)

Scanner Beacons posZ, 3:
(706, -796, -478)
(499, -740, -457)
(445, -922, 818)
(406, -884, 716)
(262, 412, 925)
(198, 537, 844)
(312, 316, -502)
(318, 326, -486)
(547, -891, 806)
(191, 328, 829)
(592, -814, -364)
(424, 418, -535)

Scanner Beacons posZ, 3:
(42, 410, 173)
(-640, -682, -257)
(-250, -203, 413)
(-847, -626, -236)
(-940, -770, 937)
(-296, -113, 604)
(182, -921, 52)
(58, 313, 24)
(74, -970, 77)
(94, 453, 77)
(-754, -700, -143)
(-922, 532, -314)

Scanner Beacons posZ, 3:
(58, 416, 163)
(-624, -676, -267)
(-234, -197, 403)
(-831, -620, -246)
(-924, -764, 927)
(-280, -107, 594)
(198, -915, 42)
(74, 319, 14)
(90, -964, 67)
(110, 459, 67)
(-738, -694, -153)
(-906, 538, -324)

Scanner Beacons posZ, 3:
(9, 522, 71)
(-673, -570, -359)
(-283, -91, 311)
(-880, -514, -338)
(-934, -696, 937)
(-973, -658, 835)
(202, -934, -58)
(-329, -1, 502)
(149, -809, -50)
(-832, -665, 925)
(25, 425, -78)
(41, -858, -25)
(61, 565, -25)
(-787, -588, -245)
(-955, 644, -416)

Scanner Beacons negX, 0:
(-494, 665, 727)
(-924, -17, -365)
(-254, 373, 114)
(-903, -224, -309)
(372, -278, -491)
(270, -317, -453)
(-623, 858, -729)
(-63, 327, 204)
(-615, 805, -604)
(479, -461, 843)
(398, -525, 968)
(-948, -411, 747)
(-932, -405, 757)
(360, -176, -460)
(-643, 681, 630)
(383, -532, 759)
(-590, 697, -653)
(-590, 717, 770)
(-810, -131, -383)
(-981, -299, 849)

Scanner Beacons negX, 0:
(-596, 626, 689)
(-356, 334, 76)
(270, -317, -529)
(168, -356, -491)
(-725, 819, -767)
(-165, 288, 166)
(-717, 766, -642)
(582, 978, 524)
(377, -500, 805)
(296, -564, 930)
(258, -215, -498)
(-745, 642, 592)
(281, -571, 721)
(-692, 658, -691)
(-692, 678, 732)
(-912, -170, -421)

Scanner Beacons negX, 0:
(-468, 418, -732)
(676, 947, -840)
(710, 770, -897)
(505, -708, -616)
(424, -772, -491)
(-922, -658, -712)
(658, 814, -901)
(-906, -652, -702)
(-617, 434, -829)
(409, -779, -700)
(-564, 470, -689)
(-955, -546, -610)

Scanner Beacons negX, 0:
(-506, 767, 696)
(-936, 85, -396)
(-266, 475, 83)
(-915, -122, -340)
(360, -176, -522)
(258, -215, -484)
(-635, 960, -760)
(-75, 429, 173)
(-627, 907, -635)
(467, -359, 812)
(386, -423, 937)
(-960, -309, 716)
(-944, -303, 726)
(348, -74, -491)
(-655, 783, 599)
(371, -430, 728)
(-602, 799, -684)
(-602, 819, 739)
(-822, -29, -414)
(-993, -197, 818)

Scanner Beacons negX, 0:
(-483, 411, -523)
(661, 940, -631)
(695, 763, -688)
(490, -715, -407)
(409, -779, -282)
(-937, -665, -503)
(643, 807, -692)
(-921, -659, -493)
(-632, 427, -620)
(394, -786, -491)
(-579, 463, -480)
(-970, -553, -401)

Scanner Beacons negX, 0:
(-229, 501, 662)
(-659, -181, -430)
(11, 209, 49)
(-638, -388, -374)
(824, 916, -702)
(637, -442, -556)
(535, -481, -518)
(-358, 694, -794)
(202, 163, 139)
(-350, 641, -669)
(949, 853, 497)
(744, -625, 778)
(663, -689, 903)
(-683, -575, 682)
(780, 948, -566)
(897, 897, 493)
(-667, -569, 692)
(625, -340, -525)
(889, 914, -668)
(-378, 517, 565)
(648, -696, 694)
(-325, 533, -718)
(-325, 553, 705)
(-545, -295, -448)
(-716, -463, 784)

Scanner Beacons negX, 0:
(-310, 437, 537)
(-740, -245, -555)
(-70, 145, -76)
(-719, -452, -499)
(743, 852, -827)
(834, 966, 429)
(556, -506, -681)
(454, -545, -643)
(-439, 630, -919)
(121, 99, 14)
(-431, 577, -794)
(868, 789, 372)
(663, -689, 653)
(582, -753, 778)
(-764, -639, 557)
(699, 884, -691)
(816, 833, 368)
(-748, -633, 567)
(544, -404, -650)
(808, 850, -793)
(-459, 453, 440)
(567, -760, 569)
(-406, 469, -843)
(-406, 489, 580)
(-626, -359, -573)
(-797, -527, 659)

Scanner Beacons negX, 0:
(-325, 430, 746)
(-755, -252, -346)
(-85, 138, 133)
(-734, -459, -290)
(728, 845, -618)
(819, 959, 638)
(541, -513, -472)
(439, -552, -434)
(-454, 623, -710)
(106, 92, 223)
(-446, 570, -585)
(853, 782, 581)
(648, -696, 862)
(567, -760, 987)
(-779, -646, 766)
(684, 877, -482)
(801, 826, 577)
(-763, -640, 776)
(529, -411, -441)
(793, 843, -584)
(-474, 446, 649)
(552, -767, 778)
(-421, 462, -634)
(-421, 482, 789)
(-641, -366, -364)
(-812, -534, 868)

Scanner Beacons negX, 0:
(-835, 7, 289)
(-595, -285, -324)
(309, 536, 181)
(31, -936, -929)
(-71, -975, -891)
(-404, -331, -234)
(343, 359, 124)
(174, 454, -939)
(291, 403, 120)
(19, -834, -898)
(-984, 23, 192)
(-931, 59, 332)

Scanner Beacons negX, 0:
(-452, 32, -52)
(218, 422, 427)
(-431, -175, 4)
(844, -229, -178)
(742, -268, -140)
(-151, 907, -416)
(409, 376, 517)
(-143, 854, -291)
(832, -127, -147)
(-171, 730, 943)
(-118, 746, -340)
(-338, -82, -70)

Scanner Beacons negX, 0:
(-209, -644, 894)
(31, -936, 281)
(844, -229, -470)
(935, -115, 786)
(-338, -451, -562)
(222, -982, 371)
(-330, -504, -437)
(969, -292, 729)
(800, -197, -334)
(917, -248, 725)
(909, -231, -436)
(-358, -628, 797)
(-305, -612, -486)
(-305, -592, 937)

Scanner Beacons negX, 0:
(-311, -683, 856)
(-71, -975, 243)
(742, -268, -508)
(833, -154, 748)
(-440, -490, -600)
(-432, -543, -475)
(867, -331, 691)
(698, -236, -372)
(815, -287, 687)
(807, -270, -474)
(-460, -667, 759)
(-407, -651, -524)
(-407, -631, 899)

Scanner Beacons negX, 0:
(-66, 746, 904)
(-496, 64, -188)
(174, 454, 291)
(-475, -143, -132)
(800, -197, -314)
(698, -236, -276)
(-195, 939, -552)
(365, 408, 381)
(-187, 886, -427)
(-520, -330, 924)
(-504, -324, 934)
(788, -95, -283)
(-215, 762, 807)
(811, -451, 936)
(-162, 778, -476)
(-162, 798, 947)
(-382, -50, -206)

Scanner Beacons negX, 0:
(-221, -542, 863)
(19, -834, 250)
(832, -127, -501)
(923, -13, 755)
(-350, -349, -593)
(210, -880, 340)
(-342, -402, -468)
(957, -190, 698)
(788, -95, -365)
(905, -146, 694)
(897, -129, -467)
(-370, -526, 766)
(-317, -510, -517)
(-317, -490, 906)

Scanner Beacons negX, 0:
(-387, 30, -86)
(283, 420, 393)
(-366, -177, -30)
(909, -231, -212)
(807, -270, -174)
(-86, 905, -450)
(474, 374, 483)
(-78, 852, -325)
(897, -129, -181)
(-106, 728, 909)
(-53, 744, -374)
(-273, -84, -104)

Scanner Beacons negX, 0:
(-221, 954, 304)
(-651, 272, -788)
(19, 662, -309)
(-630, 65, -732)
(645, 11, -914)
(543, -28, -876)
(210, 616, -219)
(752, -172, 420)
(671, -236, 545)
(-675, -122, 324)
(-659, -116, 334)
(633, 113, -883)
(-370, 970, 207)
(656, -243, 336)
(-537, 158, -806)
(-708, -10, 426)

Scanner Beacons negX, 0:
(-200, 747, 248)
(-630, 65, -844)
(40, 455, -365)
(-609, -142, -788)
(666, -196, -970)
(564, -235, -932)
(231, 409, -275)
(773, -379, 364)
(692, -443, 489)
(-654, -329, 268)
(-638, -323, 278)
(654, -94, -939)
(-349, 763, 151)
(677, -450, 280)
(-296, 799, 291)
(-516, -49, -862)
(-687, -217, 370)

Scanner Beacons negX, 0:
(-107, 840, 322)
(-537, 158, -770)
(133, 548, -291)
(-516, -49, -714)
(759, -103, -896)
(657, -142, -858)
(324, 502, -201)
(866, -286, 438)
(785, -350, 563)
(-561, -236, 342)
(-545, -230, 352)
(747, -1, -865)
(-256, 856, 225)
(770, -357, 354)
(-203, 892, 365)
(-423, 44, -788)
(-594, -124, 444)

Scanner Beacons negX, 0:
(-275, 651, -579)
(-184, 765, 677)
(-462, -707, -433)
(-564, -746, -395)
(-897, -102, 262)
(-150, 588, 620)
(-355, -890, 901)
(-319, 683, -443)
(-202, 632, 616)
(-474, -605, -402)
(-210, 649, -545)
(-451, -961, 817)

Scanner Beacons negX, 0:
(-184, 765, 893)
(-614, 83, -199)
(56, 473, 280)
(-593, -124, -143)
(682, -178, -325)
(580, -217, -287)
(-313, 958, -563)
(247, 427, 370)
(-305, 905, -438)
(-638, -311, 913)
(-622, -305, 923)
(670, -76, -294)
(-333, 781, 796)
(693, -432, 925)
(-280, 797, -487)
(-280, 817, 936)
(-500, -31, -217)

Scanner Beacons negX, 0:
(-150, 588, 950)
(-580, -94, -142)
(90, 296, 337)
(-559, -301, -86)
(716, -355, -268)
(614, -394, -230)
(-279, 781, -506)
(281, 250, 427)
(-271, 728, -381)
(-604, -488, 970)
(976, 984, 781)
(-588, -482, 980)
(704, -253, -237)
(-299, 604, 853)
(727, -609, 982)
(-246, 620, -430)
(-246, 640, 993)
(-466, -208, -160)

Scanner Beacons negX, 0:
(-355, -890, 669)
(698, -475, -695)
(789, -361, 561)
(-484, -697, -787)
(-476, -750, -662)
(823, -538, 504)
(654, -443, -559)
(771, -494, 500)
(763, -477, -661)
(-504, -874, 572)
(-451, -858, -711)
(-451, -838, 712)

Scanner Beacons negX, 0:
(-436, -954, 544)
(617, -539, -820)
(708, -425, 436)
(-565, -761, -912)
(-557, -814, -787)
(742, -602, 379)
(573, -507, -684)
(690, -558, 375)
(682, -541, -786)
(-585, -938, 447)
(-532, -922, -836)
(-532, -902, 587)

Scanner Beacons negX, 0:
(-202, 632, 954)
(-632, -50, -138)
(38, 340, 341)
(-611, -257, -82)
(664, -311, -264)
(562, -350, -226)
(-331, 825, -502)
(229, 294, 431)
(-323, 772, -377)
(976, 984, 789)
(-656, -444, 974)
(-640, -438, 984)
(652, -209, -233)
(-351, 648, 857)
(675, -565, 986)
(-298, 664, -426)
(-298, 684, 997)
(-518, -164, -156)

Scanner Beacons negX, 0:
(-451, -961, 753)
(602, -546, -611)
(693, -432, 645)
(-580, -768, -703)
(-572, -821, -578)
(727, -609, 588)
(558, -514, -475)
(675, -565, 584)
(667, -548, -577)
(-600, -945, 656)
(-547, -929, -627)
(-547, -909, 796)

Scanner Beacons negX, 0:
(-371, 703, -622)
(-280, 817, 634)
(-558, -655, -476)
(-660, -694, -438)
(-993, -50, 219)
(-246, 640, 577)
(-451, -838, 858)
(-532, -902, 983)
(-415, 735, -486)
(-298, 684, 573)
(-570, -553, -445)
(-306, 701, -588)
(-547, -909, 774)

